key,neighborhood,district,year,crimes_total,robbery,street_handbag_roberry,physical_injuries_total,dangerous_serious_bodily_harm,dep_of_liberty_coercion_threats_stalking,theft_total,theft_of_motor_vehicles,theft_parts_motor_vehicles,bike_theft,res_burglarly,arson_offense_total,arson,prop_damage_total,prop_damage_graffiti,drugs,neighborhood_offence
062004,Ostpreussendamm,Steglitz-Zehlendorf,2022,6723,25,14,726,108,278,2990,131,414,453,206,72,19,804,164,72,1780
063005,Teltower Damm,Steglitz-Zehlendorf,2022,7512,50,29,534,117,292,3677,184,411,657,306,41,12,686,134,120,1596
063006,Drakestrasse,Steglitz-Zehlendorf,2022,6199,30,16,589,88,301,2663,179,354,388,151,40,16,629,58,86,1497
064007,Zehlendorf Suedwest,Steglitz-Zehlendorf,2022,9381,63,48,618,123,316,3470,108,681,551,302,101,71,1724,692,130,1634
064008,Zehlendorf Nord,Steglitz-Zehlendorf,2022,7859,58,32,505,106,265,3779,175,600,689,376,35,14,1139,387,208,1589
070000,Tempelhof-Schoeneberg,Tempelhof-Schoeneberg-Total,2022,11176,94,65,1015,214,498,5185,147,787,713,130,55,15,1052,211,307,2843
071001,Schoeneberg Nordwest,Tempelhof-Schoeneberg,2022,22763,263,187,2188,611,760,11969,57,1283,1569,183,115,15,1558,233,977,5956
071002,Schoeneberg Nordost,Tempelhof-Schoeneberg,2022,12982,129,79,921,221,454,7008,75,800,1404,183,29,0,1092,200,417,3412
072003,Schoeneberg Suedwest,Tempelhof-Schoeneberg,2022,9935,52,43,916,185,327,5105,166,721,992,109,38,28,920,138,266,2771
072004,Schoeneberg Suedost,Tempelhof-Schoeneberg,2022,17512,112,80,1448,324,490,7159,70,574,1311,125,61,13,1663,634,481,3621
073005,Friedenau West,Tempelhof-Schoeneberg,2022,7537,64,44,484,56,321,3731,75,445,754,175,75,8,889,238,79,1786
073006,Friedenau Ost,Tempelhof-Schoeneberg,2022,8866,83,51,708,120,555,4352,324,948,722,79,56,23,990,199,194,2599
074007,Tempelhof Nord,Tempelhof-Schoeneberg,2022,12814,86,52,1150,224,552,4613,150,914,932,69,52,0,1547,650,621,3330
074008,Tempelhof Suedwest,Tempelhof-Schoeneberg,2022,11552,102,46,990,179,603,5428,173,870,477,111,59,22,1015,207,282,3228
074009,Tempelhof Suedost,Tempelhof-Schoeneberg,2022,14059,99,72,1235,296,677,7134,302,1669,723,92,46,7,1137,138,361,3127
075010,Mariendorf Nord,Tempelhof-Schoeneberg,2022,8252,75,50,826,148,449,3706,148,594,317,82,35,19,635,50,141,2139
075011,Mariendorf Sued,Tempelhof-Schoeneberg,2022,8899,48,34,826,154,475,3856,178,807,312,264,38,10,740,77,134,2104
076012,Marienfelde Nord,Tempelhof-Schoeneberg,2022,7353,56,39,789,229,347,3330,185,778,185,123,56,22,767,162,229,1841
076013,Marienfelde Sued,Tempelhof-Schoeneberg,2022,8627,63,56,1136,237,634,3275,167,592,91,70,56,14,1136,21,188,2752
076014,Lichtenrade Nord,Tempelhof-Schoeneberg,2022,4311,14,9,510,56,290,1662,112,482,89,150,61,19,496,19,66,1147
076015,Lichtenrade Sued,Tempelhof-Schoeneberg,2022,5986,48,32,682,109,373,2273,90,344,235,113,35,16,890,96,100,1517
080000,Neukoelln,Neukoelln-Total,2022,13005,150,85,1286,368,532,5836,153,1350,655,157,102,39,1136,122,604,3003
081001,Schillerpromenade,Neukoelln,2022,14100,173,113,1481,480,441,6760,79,1533,1195,128,79,33,1152,161,1037,3263
081002,Neukoellner Mitte/Zentrum,Neukoelln,2022,22730,273,158,1831,609,696,11251,55,2175,1205,137,110,42,1539,207,1413,4086
081003,Reuterstrasse,Neukoelln,2022,16274,151,92,1513,504,479,7757,56,1713,1168,131,77,36,1250,172,927,3424
081004,Rixdorf,Neukoelln,2022,12892,157,63,1345,426,509,5529,99,1168,1066,142,129,63,1157,134,816,3131
081005,Koellnische Heide,Neukoelln,2022,18581,97,39,1280,286,760,6913,273,2144,279,182,201,52,2410,71,1156,3658
082006,Britz Nord,Neukoelln,2022,10662,93,39,1271,287,618,3822,166,1261,321,117,97,54,901,93,229,2658
082007,Britz,Neukoelln,2022,11308,143,91,1297,307,575,4748,264,1470,342,173,151,74,1228,169,199,2672
082008,Buckow,Neukoelln,2022,5794,80,45,827,202,415,2112,143,642,105,178,38,24,572,17,70,1955
083009,Gropiusstadt West,Neukoelln,2022,11555,131,75,1126,266,508,5727,181,890,156,111,91,20,1177,166,151,3092
083010,Gropiusstadt Ost,Neukoelln,2022,8260,182,121,1476,341,529,2919,187,749,220,88,198,44,1173,99,99,2963
084011,Buckow Nord,Neukoelln,2022,9368,83,10,1083,248,598,3941,206,1207,299,175,72,21,640,31,217,2290
084012,Rudow,Neukoelln,2022,6436,75,43,642,141,365,2551,252,581,138,261,54,9,596,48,77,1649
090000,Treptow-Koepenick,Treptow-Koepenick-Total,2022,9437,86,55,905,224,441,4254,161,671,674,151,73,29,1123,237,221,2279
091001,Alt-Treptow,Treptow-Koepenick,2022,18419,535,437,1711,603,648,9172,166,1032,2080,181,143,68,1635,234,1153,4522
091002,Plaenterwald,Treptow-Koepenick,2022,10197,79,62,731,150,414,5200,370,1216,652,256,62,44,1401,176,123,2485
091003,Baumschulenweg,Treptow-Koepenick,2022,8433,68,31,828,214,406,4141,271,886,641,146,57,16,948,156,219,2037
091004,Johannisthal,Treptow-Koepenick,2022,8030,53,10,685,150,516,3132,106,676,526,222,39,5,743,121,130,2032
092005,Oberschoeneweide,Treptow-Koepenick,2022,9389,45,33,1179,269,445,3846,167,877,551,77,45,12,1166,196,294,2663
092006,Niederschoeneweide,Treptow-Koepenick,2022,18234,87,65,1518,419,614,8195,181,564,1272,51,195,65,2688,1070,123,3498
092007,Adlershof,Treptow-Koepenick,2022,11568,87,39,851,209,544,5784,180,753,899,209,73,34,1205,136,199,2421
092008,Koellnische Vorstadt/Spindlersfeld,Treptow-Koepenick,2022,9654,50,17,1170,251,593,3561,150,694,527,92,92,33,1605,376,226,3068
093009,Altglienicke,Treptow-Koepenick,2022,6671,55,17,771,147,474,2727,123,358,270,212,38,3,785,82,85,1802
093010,Bohnsdorf,Treptow-Koepenick,2022,8913,36,0,762,150,449,4004,164,819,428,278,50,7,884,57,121,1981
093011,Gruenau,Treptow-Koepenick,2022,10609,64,39,938,218,167,5407,128,732,822,128,0,0,1901,1207,128,2209
093012,Schmoeckwitz,Treptow-Koepenick,2022,5115,0,0,477,108,108,2536,108,802,173,22,43,22,542,130,130,1127
094013,Koepenick Sued,Treptow-Koepenick,2022,3725,0,0,439,91,166,1556,99,232,248,124,50,33,447,75,66,902
094014,Allende-Viertel,Treptow-Koepenick,2022,7047,77,51,631,102,358,3361,171,495,341,60,102,68,691,60,154,1519
094015,Altstadt Koepenick,Treptow-Koepenick,2022,9191,107,81,1503,335,671,2657,67,228,443,81,134,27,1382,148,255,3529
094016,Mueggelheim,Treptow-Koepenick,2022,3360,0,0,316,43,187,976,86,129,57,144,43,29,373,86,129,689
095017,Friedrichshagen,Treptow-Koepenick,2022,6205,63,47,512,115,246,2933,84,423,575,89,78,26,826,277,120,1385
095018,Rahnsdorf,Treptow-Koepenick,2022,6417,76,47,539,113,350,2788,95,198,860,208,113,47,775,161,76,1370
095019,Dammvorstadt,Treptow-Koepenick,2022,14129,125,67,1504,510,643,5932,84,359,994,142,17,0,1496,343,510,3334
095020,Koepenick Nord,Treptow-Koepenick,2022,4393,37,30,344,90,120,2010,127,523,501,120,45,7,553,67,82,859
100000,Marzahn-Hellersdorf,Marzahn-Hellersdorf-Total,2022,9316,93,61,1092,232,465,4063,156,766,390,150,88,25,1028,164,154,2607
101001,Marzahn Nord,Marzahn-Hellersdorf,2022,9153,97,40,1494,348,692,3283,154,409,409,73,158,36,1291,231,182,3389
101002,Marzahn Mitte,Marzahn-Hellersdorf,2022,11521,101,61,1426,297,523,5219,192,1093,386,164,83,26,1055,109,145,3578
101003,Marzahn Sued,Marzahn-Hellersdorf,2022,10345,63,48,972,216,359,4537,236,1022,239,126,58,20,965,90,176,2356
102004,Hellersdorf Nord,Marzahn-Hellersdorf,2022,10500,147,104,1683,360,602,3869,152,645,315,81,76,25,1505,282,195,3511
102005,Hellersdorf Ost,Marzahn-Hellersdorf,2022,8076,107,80,1078,169,454,3310,76,811,588,89,125,31,855,89,183,2891
102006,Hellersdorf Sued,Marzahn-Hellersdorf,2022,8601,102,70,1040,258,504,3671,125,614,215,78,160,47,1106,254,203,2494
103007,Biesdorf,Marzahn-Hellersdorf,2022,8200,50,30,568,102,377,4562,129,591,614,258,59,7,664,96,96,1500
104008,Kaulsdorf,Marzahn-Hellersdorf,2022,6804,41,31,650,133,323,3036,97,686,348,220,67,31,732,118,92,1444
104009,Mahlsdorf,Marzahn-Hellersdorf,2022,5214,69,33,343,49,194,2432,115,412,336,267,36,7,603,181,69,824
110000,Lichtenberg,Lichtenberg-Total,2022,9789,97,70,1006,241,400,4587,180,755,514,155,81,26,1036,227,183,2498
111001,Malchow,Lichtenberg,2022,6794,94,63,865,189,283,3082,31,425,252,456,126,16,629,31,94,1431
111002,Neu-Hohenschoenhausen Nord,Lichtenberg,2022,7120,83,67,945,253,433,2470,67,416,140,123,70,33,845,97,213,2340
111003,Neu-Hohenschoenhausen Sued,Lichtenberg,2022,8382,116,94,1198,329,583,3185,123,677,156,65,138,40,1187,181,156,2725
112004,Alt-Hohenschoenhausen Nord,Lichtenberg,2022,11618,153,118,1193,300,641,5083,123,1017,300,276,47,29,987,182,159,2897
112005,Alt-Hohenschoenhausen Sued,Lichtenberg,2022,8325,82,56,931,217,305,3927,308,849,385,188,70,29,723,112,141,2309
113006,Fennpfuhl,Lichtenberg,2022,9066,103,79,882,223,344,4411,247,885,400,153,59,24,1126,235,123,2383
113007,Alt-Lichtenberg,Lichtenberg,2022,15778,94,45,1623,413,510,7558,266,1071,842,166,202,60,1533,377,281,3379
113008,Frankfurter Allee Sued,Lichtenberg,2022,22687,243,182,1486,283,334,11586,263,1446,718,222,71,30,2224,960,647,5449
114009,Neu-Lichtenberg,Lichtenberg,2022,8642,106,80,958,195,324,4160,121,516,829,75,26,6,967,255,181,2028
114010,Friedrichsfelde Nord,Lichtenberg,2022,9116,79,55,1037,232,482,3781,220,890,549,79,79,12,1195,335,220,2805
114011,Friedrichsfelde Sued,Lichtenberg,2022,7308,58,40,685,151,296,3362,112,465,379,126,61,22,855,170,108,1739
115012,Rummelsburger Bucht,Lichtenberg,2022,11559,135,90,856,158,225,6467,293,744,1690,248,68,23,1329,406,248,2050
115013,Karlshorst,Lichtenberg,2022,5108,35,24,418,90,259,2715,104,273,678,214,21,3,439,83,66,1286
120000,Reinickendorf,Reinickendorf-Total,2022,10191,85,52,1029,254,546,3773,124,709,399,169,76,29,864,101,241,2478
121001,Ost 1 - Reginhardstrasse,Reinickendorf,2022,9584,77,53,1168,271,640,3812,123,907,285,183,102,49,928,70,292,3201
121002,Ost 2 - Alt-Reinickendorf,Reinickendorf,2022,13664,106,58,1175,256,606,5169,183,1186,442,201,95,29,1124,175,259,3202
122003,West 4 - Auguste-Viktoria-Allee,Reinickendorf,2022,11534,135,51,1496,430,604,4759,80,779,382,109,87,11,1070,117,306,2894
122004,West 1 - Tegel-Sued/Flughafensee,Reinickendorf,2022,11258,110,55,1212,311,792,3580,158,1053,231,225,91,43,1041,43,901,3081
122005,West 5 - Tegel,Reinickendorf,2022,16006,199,154,1635,434,623,8445,36,370,777,90,36,18,894,108,217,3125
124006,West 2 - Heiligensee/Konradshoehe,Reinickendorf,2022,4107,12,4,393,111,303,1675,90,409,229,127,41,33,524,82,45,938
124007,Nord 1 - Frohnau/Hermsdorf,Reinickendorf,2022,4933,36,27,382,105,230,2316,111,356,604,269,30,3,610,84,66,1073
125008,West 3 - Borsigwalde/Freie Scholle,Reinickendorf,2022,7023,73,55,736,140,590,2536,134,620,365,122,91,30,705,24,280,1928
125009,Nord 2 - Waidmannslust/Wittenau/Luebars,Reinickendorf,2022,17053,78,53,1174,298,528,4234,137,727,447,221,47,28,882,255,224,2668
126010,Rollbergesiedlung,Reinickendorf,2022,9215,76,65,757,151,552,3753,162,606,292,151,76,22,941,32,130,2401
126011,MV Nord,Reinickendorf,2022,8432,70,52,1305,329,595,2914,107,521,259,67,118,30,839,26,170,2899
126012,MV Sued,Reinickendorf,2022,6320,80,43,790,130,623,1841,65,420,196,167,43,14,609,29,130,2131
999999,Berlin,Berlin,2013,14419,183,94,1228,304,438,6647,196,1058,779,340,75,29,1277,284,392,3004
999999,Berlin,Berlin,2014,15383,169,98,1208,295,428,7205,198,1081,912,361,70,27,1272,274,399,2977
999999,Berlin,Berlin,2015,15926,159,87,1195,295,409,7846,197,1031,947,347,62,25,1232,291,463,3013
999999,Berlin,Berlin,2016,15573,141,83,1173,286,393,7415,201,954,942,315,70,28,1206,287,407,2814
999999,Berlin,Berlin,2017,14108,115,64,1159,291,384,6183,181,888,822,233,60,24,1133,296,436,2614
999999,Berlin,Berlin,2018,13740,115,66,1164,290,394,5831,153,781,812,203,63,24,1094,255,464,2663
999999,Berlin,Berlin,2019,13675,119,71,1158,290,409,5516,154,700,765,212,70,30,1170,268,505,2743
999999,Berlin,Berlin,2020,13399,116,68,1149,291,432,5288,117,747,733,188,73,28,1241,286,556,2806
999999,Berlin,Berlin,2021,12802,108,64,1044,276,475,4765,113,837,675,132,73,28,1202,248,500,2643
999999,Berlin,Berlin,2022,13601,131,86,1162,310,541,5594,146,875,754,161,81,28,1173,230,446,2952
